group_id,repr_time,anchor_onset_time,time_start,time_end,group_span_h,n_trigger_events,n_trigger_stations,trigger_stations,trigger_drop_mean,trigger_drop_max,trigger_A_complex_mean,onset_min,onset_max,min_time_min,min_time_max,n_supported_stations,supported_stations,n_support_only_stations,support_only_stations,mean_supported_drop,median_supported_drop,max_supported_drop,catalog_tier,fd_scope,quality,promoted_from_single_trigger,year,omni_Bz_min,omni_Speed_max,omni_IMF_max,omni_Density_mean,feid_matched,feid_dt_h,feid_magnitude,feid_ons_label,feid_Vmax,feid_Bmax,feid_has_shock,cond_A_bz,cond_B_speed,cond_C_imf,fd_like_confirmed,bz_min,speed_max,imf_max,dv_max,bz_consec_min,imf_consec_min,match_time,month,feid_idx,feid_ons,feid_mag_36h,feid_vmax_36h,feid_bmax_36h,feid_matched_36h,driver,group_span_h_tc,n_trigger_stations_tc,trigger_A_complex_mean_tc,trigger_drop_max_tc,trigger_drop_mean_tc,duration_h,A_complex_mean,drop_max,n_trig_stations,n_sup_stations,delta_t_h
29,2016-05-19 06:02:00,2016-05-19 06:02:00,2016-05-18 17:32:00,2016-05-20 20:14:00,50.7,4,4,"BKSN,JUNG1,KIEL2,OULU",4.895093404306153,5.2373294805601915,7.101990794962147,2016-05-18 17:32:00,2016-05-19 15:24:00,2016-05-19 23:42:00,2016-05-20 20:14:00,11,"APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NANM,OULU",7,"APTY,DRBS,FSMT,JUNG,KERG,LMKS,NANM",5.193930475777223,4.759183546789172,8.249175934335032,core,supported_multi_station_candidate,A,False,2016,-5.578333333333333,531.2033333333334,9.200833333333332,6.3594829573934835,True,0.03333333333333333,1.23,,447.0,7.2,False,True,True,False,True,-4.58,477.25,5.75,45.85000000000002,76.0,0.0,2016-05-19 06:02:00,5,67,,1.23,447.0,7.2,True,unclassified,50.7,4,7.101990794962147,5.2373294805601915,4.895093404306153,50.7,7.101990794962147,5.2373294805601915,4,11,0.03333333333333333
30,2016-05-24 21:12:00,2016-05-24 21:12:00,2016-05-23 16:22:00,2016-05-27 23:08:00,102.76666666666668,8,8,"AATB,APTY,BKSN,DRBS,JUNG,KERG,LMKS,NEWK",4.803191995020194,9.441606900029536,6.587028685596882,2016-05-23 16:22:00,2016-05-27 06:16:00,2016-05-24 08:44:00,2016-05-27 23:08:00,9,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,KERG,LMKS,NEWK",1,FSMT,4.695831692704349,3.917667517028145,9.441606900029536,core,supported_multi_station_candidate,A,False,2016,-3.3705,564.475,6.191,3.793194444444444,False,,,,,,False,False,True,False,True,-4.775,454.8,6.33,62.10000000000002,34.0,0.0,2016-05-24 21:12:00,5,-1,,,,,False,unmatched,102.76666666666668,8,6.587028685596882,9.441606900029536,4.803191995020194,102.76666666666668,6.587028685596882,9.441606900029536,8,9,
31,2016-05-29 20:14:00,2016-05-29 20:14:00,2016-05-29 20:14:00,2016-05-30 03:28:00,7.233333333333333,1,1,DRBS,7.75527576516485,7.75527576516485,8.430319512985154,2016-05-29 20:14:00,2016-05-29 20:14:00,2016-05-30 03:28:00,2016-05-30 03:28:00,2,"DRBS,JUNG1",1,JUNG1,5.276254557716003,5.276254557716003,7.75527576516485,core,supported_multi_station_candidate,B,True,2016,-4.3629999999999995,555.0575,9.330333333333334,5.1156626157407405,True,6.233333333333333,0.47,,549.0,7.9,False,False,True,False,True,-4.79,565.4000000000001,8.205,115.20000000000005,50.0,16.0,2016-05-29 20:14:00,5,72,,0.47,549.0,7.9,True,unclassified,7.233333333333333,1,8.430319512985154,7.75527576516485,7.75527576516485,7.233333333333333,8.430319512985154,7.75527576516485,1,2,6.233333333333333
32,2016-06-04 05:48:00,2016-06-04 05:48:00,2016-06-03 03:34:00,2016-06-06 03:18:00,71.73333333333333,6,6,"APTY,JUNG1,KERG,LMKS,NEWK,OULU",4.79040446293006,6.570102865548039,6.8683135130357345,2016-06-03 03:34:00,2016-06-04 18:24:00,2016-06-04 00:00:00,2016-06-06 03:18:00,10,"AATB,APTY,FSMT,JUNG,JUNG1,KERG,LMKS,NANM,NEWK,OULU",4,"AATB,FSMT,JUNG,NANM",4.364798403407629,4.181505371787082,6.570102865548039,core,supported_multi_station_candidate,A,False,2016,-7.742166666666667,628.315,16.912333333333333,11.125590425531914,True,16.2,0.64,,339.0,11.1,False,False,False,False,False,-2.935,315.1,4.195,16.400000000000034,0.0,0.0,2016-06-04 05:48:00,6,74,,0.64,339.0,11.1,True,unclassified,71.73333333333333,6,6.8683135130357345,6.570102865548039,4.79040446293006,71.73333333333333,6.8683135130357345,6.570102865548039,6,10,16.2
33,2016-06-08 09:42:00,2016-06-08 09:42:00,2016-06-08 09:42:00,2016-06-08 13:10:00,3.466666666666667,1,1,DRBS,19.37405899338512,19.37405899338512,4.053472842549958,2016-06-08 09:42:00,2016-06-08 09:42:00,2016-06-08 13:10:00,2016-06-08 13:10:00,4,"DRBS,JUNG,JUNG1,LMKS",3,"JUNG,JUNG1,LMKS",7.29893840859614,3.7807025184998624,19.37405899338512,core,supported_multi_station_candidate,A,True,2016,-4.119833333333333,616.8933333333333,6.752416666666666,4.197230902777778,False,23.7,,,,,False,False,True,False,True,-4.885,501.4,6.705,81.89999999999998,20.0,0.0,2016-06-08 09:42:00,6,76,,0.38,498.0,6.7,True,unclassified,3.466666666666667,1,4.053472842549958,19.37405899338512,19.37405899338512,3.466666666666667,4.053472842549958,19.37405899338512,1,4,23.7
34,2016-06-13 16:52:00,2016-06-13 16:52:00,2016-06-11 12:54:00,2016-06-15 20:46:00,103.86666666666666,11,11,"AATB,APTY,DRBS,FSMT,JUNG1,KERG,KIEL2,LMKS,NANM,NEWK,OULU",4.905054533674077,10.368085140720924,6.8491224396751615,2016-06-11 12:54:00,2016-06-14 16:34:00,2016-06-12 00:58:00,2016-06-15 20:46:00,13,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NANM,NEWK,OULU",2,"BKSN,JUNG",4.855286308694773,4.14171155945745,10.368085140720924,core,supported_multi_station_candidate,A,False,2016,-7.821,675.35,14.369333333333334,6.393479166666666,False,19.133333333333333,,,,,False,False,True,False,True,-4.050000000000001,591.5,7.39,81.75000000000006,18.0,0.0,2016-06-13 16:52:00,6,79,,1.12,678.0,14.2,True,unclassified,103.86666666666666,11,6.8491224396751615,10.368085140720924,4.905054533674077,103.86666666666666,6.8491224396751615,10.368085140720924,11,13,19.133333333333333
35,2016-06-17 08:58:00,2016-06-17 08:58:00,2016-06-17 08:58:00,2016-06-17 16:48:00,7.833333333333333,1,1,KERG,3.1931740639386272,3.1931740639386272,3.848057899933852,2016-06-17 08:58:00,2016-06-17 08:58:00,2016-06-17 16:48:00,2016-06-17 16:48:00,2,"DRBS,KERG",1,DRBS,6.554260930261325,6.554260930261325,9.915347796584022,core,supported_multi_station_candidate,B,True,2016,-3.0233333333333334,643.9083333333333,10.569,3.2120772569444447,True,3.966666666666667,0.81,,627.0,6.5,False,False,True,False,True,-5.18,637.0999999999999,7.09,138.69999999999993,18.0,0.0,2016-06-17 08:58:00,6,81,,0.81,627.0,6.5,True,unclassified,7.833333333333333,1,3.848057899933852,3.1931740639386272,3.1931740639386272,7.833333333333333,3.848057899933852,3.1931740639386272,1,2,3.966666666666667
36,2016-06-22 17:21:00,2016-06-22 17:21:00,2016-06-21 19:36:00,2016-06-24 00:00:00,52.4,10,10,"AATB,APTY,DRBS,JUNG,JUNG1,KERG,KIEL2,LMKS,NEWK,OULU",5.280237387516811,10.695601490240715,5.1676896065958,2016-06-21 19:36:00,2016-06-23 15:04:00,2016-06-23 02:08:00,2016-06-24 00:00:00,15,"AATB,APTY,ATHN,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NANM,NEWK,OULU",5,"ATHN,BKSN,FSMT,MXCO,NANM",5.404459004209879,5.1680004888979765,10.695601490240715,core,supported_multi_station_candidate,A,False,2016,-6.668666666666667,524.3100000000001,12.881666666666666,6.994851996527778,True,13.35,1.9,,423.0,13.1,False,False,True,True,True,-9.265,399.0,14.06,57.05000000000001,50.0,464.0,2016-06-22 17:21:00,6,82,,1.9,423.0,13.1,True,unclassified,52.4,10,5.1676896065958,10.695601490240715,5.280237387516811,52.4,5.1676896065958,10.695601490240715,10,15,13.35
37,2016-06-27 03:52:00,2016-06-27 03:52:00,2016-06-27 03:52:00,2016-06-27 18:14:00,14.366666666666667,1,1,JUNG1,3.150357584748525,3.150357584748525,5.958668628852708,2016-06-27 03:52:00,2016-06-27 03:52:00,2016-06-27 18:14:00,2016-06-27 18:14:00,1,JUNG1,0,,3.150357584748525,3.150357584748525,3.150357584748525,exploratory,single_station_candidate,C,False,2016,-4.6835,506.805,8.382666666666667,4.456271029837137,False,27.866666666666667,,,,,False,True,True,True,True,-7.015000000000001,526.8,10.295,65.99999999999994,74.0,72.0,2016-06-27 03:52:00,6,84,,0.74,508.0,8.6,True,unclassified,14.366666666666667,1,5.958668628852708,3.150357584748525,3.150357584748525,14.366666666666667,5.958668628852708,3.150357584748525,1,1,27.866666666666667
38,2016-06-28 15:20:00,2016-06-28 15:20:00,2016-06-28 13:58:00,2016-06-30 01:44:00,35.766666666666666,2,2,"BKSN,DRBS",9.020039741197497,12.53422950488334,5.278543723011401,2016-06-28 13:58:00,2016-06-28 16:42:00,2016-06-30 00:00:00,2016-06-30 01:44:00,2,"BKSN,DRBS",0,,9.020039741197497,9.020039741197497,12.53422950488334,core,supported_multi_station_candidate,B,False,2016,-4.6835,506.805,8.382666666666667,5.076185763888889,False,,,,,,False,False,True,False,True,-4.08,492.25,4.875,56.64999999999998,12.0,0.0,2016-06-28 15:20:00,6,-1,,,,,False,unmatched,35.766666666666666,2,5.278543723011401,12.53422950488334,9.020039741197497,35.766666666666666,5.278543723011401,12.53422950488334,2,2,
39,2016-06-30 19:38:00,2016-06-30 19:38:00,2016-06-30 19:38:00,2016-07-02 01:28:00,29.833333333333332,1,1,NANM,4.3650723699454925,4.3650723699454925,7.381457427580565,2016-06-30 19:38:00,2016-06-30 19:38:00,2016-07-02 01:28:00,2016-07-02 01:28:00,9,"AATB,APTY,FSMT,JUNG,JUNG1,KERG,LMKS,NANM,NEWK",8,"AATB,APTY,FSMT,JUNG,JUNG1,KERG,LMKS,NEWK",3.6764767299366374,3.3834519655737765,5.295799531296307,core,supported_multi_station_candidate,A,True,2016,-5.5776666666666666,431.52166666666665,8.105166666666667,8.181521190767974,True,7.633333333333334,0.56,,404.0,8.1,False,True,True,False,True,-6.59,377.85,8.31,39.94999999999999,132.0,20.0,2016-06-30 19:38:00,6,85,,0.56,404.0,8.1,True,unclassified,29.833333333333332,1,7.381457427580565,4.3650723699454925,4.3650723699454925,29.833333333333332,7.381457427580565,4.3650723699454925,1,9,7.633333333333334
40,2016-07-07 09:00:00,2016-07-07 09:00:00,2016-07-06 13:38:00,2016-07-10 00:16:00,82.63333333333334,9,9,"AATB,BKSN,FSMT,JUNG,JUNG1,KERG,KIEL2,NANM,OULU",7.961189756493149,36.48657102973376,6.915489359550838,2016-07-06 13:38:00,2016-07-09 03:18:00,2016-07-08 00:04:00,2016-07-10 00:16:00,13,"AATB,APTY,BKSN,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NANM,NEWK,OULU",4,"APTY,LMKS,MXCO,NEWK",6.968843314089411,4.774361623227479,36.48657102973376,core,supported_multi_station_candidate,A,False,2016,-5.605833333333333,628.8183333333333,13.551166666666663,9.973325576241136,True,11.0,3.07,,638.0,13.2,False,True,True,True,True,-11.235,460.8,14.14,100.64999999999998,102.0,650.0,2016-07-07 09:00:00,7,88,,3.07,638.0,13.2,True,unclassified,82.63333333333334,9,6.915489359550838,36.48657102973376,7.961189756493149,82.63333333333334,6.915489359550838,36.48657102973376,9,13,11.0
41,2016-07-13 04:34:00,2016-07-13 04:34:00,2016-07-12 07:16:00,2016-07-14 21:42:00,62.43333333333333,4,4,"AATB,BKSN,JUNG,JUNG1",4.872559701134965,9.460934595003264,5.900821612216629,2016-07-12 07:16:00,2016-07-13 19:46:00,2016-07-13 17:44:00,2016-07-14 21:42:00,5,"AATB,BKSN,JUNG,JUNG1,LMKS",1,LMKS,6.872824213278593,4.261112309784316,14.873882261853105,core,supported_multi_station_candidate,A,False,2016,-5.908333333333333,679.2199999999999,8.209833333333332,3.849844465843468,False,29.566666666666666,,,,,False,False,True,False,True,-5.915,655.05,6.355,91.59999999999992,22.0,0.0,2016-07-13 04:34:00,7,89,,0.99,637.0,8.6,True,unclassified,62.43333333333333,4,5.900821612216629,9.460934595003264,4.872559701134965,62.43333333333333,5.900821612216629,9.460934595003264,4,5,29.566666666666666
42,2016-07-17 10:40:00,2016-07-17 10:40:00,2016-07-17 10:40:00,2016-07-17 20:40:00,10.0,1,1,AATB,2.2230166926617287,2.2230166926617287,7.740185060744495,2016-07-17 10:40:00,2016-07-17 10:40:00,2016-07-17 20:40:00,2016-07-17 20:40:00,3,"AATB,FSMT,JUNG",2,"FSMT,JUNG",2.7162277063023352,2.8094619777235854,3.116204448521692,core,supported_multi_station_candidate,B,True,2016,-2.4231666666666665,640.8,4.7266666666666675,3.3364024483843595,False,,,,,,False,False,True,False,True,-3.83,494.4500000000001,4.97,44.89999999999998,8.0,0.0,2016-07-17 10:40:00,7,-1,,,,,False,unmatched,10.0,1,7.740185060744495,2.2230166926617287,2.2230166926617287,10.0,7.740185060744495,2.2230166926617287,1,3,
43,2016-07-20 04:22:00,2016-07-20 04:22:00,2016-07-18 23:48:00,2016-07-21 23:14:00,71.43333333333334,11,11,"AATB,APTY,BKSN,DRBS,FSMT,JUNG1,KERG,KIEL2,NANM,NEWK,OULU",5.318877288721246,6.305999467231679,5.919688746963468,2016-07-18 23:48:00,2016-07-21 00:36:00,2016-07-20 04:50:00,2016-07-21 23:14:00,14,"AATB,APTY,BKSN,DRBS,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NANM,NEWK,OULU",3,"JUNG,LMKS,MXCO",5.3015855253778685,5.138225995557088,6.437274929451007,core,supported_multi_station_candidate,A,False,2016,-7.796333333333333,575.0341666666667,28.52766666666667,5.696706460875293,True,4.516666666666667,2.52,SSC,569.0,27.3,True,True,True,True,True,-16.0,603.4,33.845,221.3,72.0,612.0,2016-07-20 04:22:00,7,91,SSC,2.52,569.0,27.3,True,SSC,71.43333333333334,11,5.919688746963468,6.305999467231679,5.318877288721246,71.43333333333334,5.919688746963468,6.305999467231679,11,14,4.516666666666667
44,2016-07-24 06:42:00,2016-07-24 06:42:00,2016-07-23 13:56:00,2016-07-25 07:50:00,41.9,10,10,"AATB,APTY,BKSN,DRBS,KERG,KIEL2,LMKS,NANM,NEWK,OULU",5.003236916303424,6.838764707546753,6.145306074303727,2016-07-23 13:56:00,2016-07-25 04:24:00,2016-07-24 21:18:00,2016-07-25 07:50:00,13,"AATB,APTY,BKSN,CALM,DRBS,JUNG,JUNG1,KERG,KIEL2,LMKS,NANM,NEWK,OULU",3,"CALM,JUNG,JUNG1",4.980587185434901,5.059134913844505,6.838764707546753,core,supported_multi_station_candidate,A,False,2016,-8.205,456.2066666666667,10.973,6.484587706116621,True,8.716666666666667,0.9,SI,457.0,11.3,True,False,True,False,True,-3.58,399.4,8.945,34.5,2.0,36.0,2016-07-24 06:42:00,7,93,SI,0.9,457.0,11.3,True,SI,41.9,10,6.145306074303727,6.838764707546753,5.003236916303424,41.9,6.145306074303727,6.838764707546753,10,13,8.716666666666667
45,2016-07-27 01:08:00,2016-07-27 01:08:00,2016-07-26 03:30:00,2016-07-29 20:06:00,88.6,6,6,"AATB,JUNG,JUNG1,KERG,NANM,NEWK",3.675085566345591,4.7850768610689585,6.680118249994673,2016-07-26 03:30:00,2016-07-28 11:28:00,2016-07-27 03:44:00,2016-07-29 20:06:00,6,"AATB,JUNG,JUNG1,KERG,NANM,NEWK",0,,3.675085566345591,3.682440206707816,4.7850768610689585,core,supported_multi_station_candidate,A,False,2016,-6.553,548.4561111111111,12.529833333333332,11.968883976905268,False,23.866666666666667,,,,,False,False,False,False,False,-3.5599999999999996,356.0,3.92,19.34999999999997,46.0,0.0,2016-07-27 01:08:00,7,94,,0.19,401.0,8.6,True,unclassified,88.6,6,6.680118249994673,4.7850768610689585,3.675085566345591,88.6,6.680118249994673,4.7850768610689585,6,6,23.866666666666667
46,2016-08-02 14:22:00,2016-08-02 14:22:00,2016-07-30 10:08:00,2016-08-04 11:20:00,121.2,8,8,"AATB,BKSN,CALM,FSMT,JUNG1,KIEL2,MXCO,NANM",6.084162306894328,15.82598481988706,7.586814111160381,2016-07-30 10:08:00,2016-08-04 09:04:00,2016-07-31 01:56:00,2016-08-04 11:20:00,14,"AATB,APTY,BKSN,CALM,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,MXCO,NANM,NEWK,OULU",6,"APTY,JUNG,KERG,LMKS,NEWK,OULU",5.783460115636716,5.169373488547283,15.82598481988706,core,supported_multi_station_candidate,A,False,2016,-11.123916666666668,604.6483333333333,24.463166666666663,10.627616611171929,True,7.366666666666666,1.74,,445.0,24.6,False,False,True,True,True,-6.76,460.15,17.73,118.54999999999995,20.0,344.0,2016-08-02 14:22:00,8,96,,1.74,445.0,24.6,True,unclassified,121.2,8,7.586814111160381,15.82598481988706,6.084162306894328,121.2,7.586814111160381,15.82598481988706,8,14,7.366666666666666
47,2016-08-05 21:20:00,2016-08-05 21:20:00,2016-08-05 02:40:00,2016-08-07 17:30:00,62.833333333333336,3,3,"APTY,JUNG1,LMKS",3.5445377585938114,4.166545554203213,6.043306011114413,2016-08-05 02:40:00,2016-08-06 15:26:00,2016-08-06 04:16:00,2016-08-07 17:30:00,9,"APTY,BKSN,FSMT,JUNG,JUNG1,KERG,KIEL2,LMKS,NEWK",6,"BKSN,FSMT,JUNG,KERG,KIEL2,NEWK",4.0611482334555244,4.131411260610241,5.252275204295704,core,supported_multi_station_candidate,A,False,2016,-4.587166666666667,671.1170238095239,7.051083333333334,3.0146964703645405,True,17.333333333333332,1.02,,675.0,7.1,False,False,True,False,True,-6.285,712.6,7.12,101.20000000000005,48.0,0.0,2016-08-05 21:20:00,8,98,,1.02,675.0,7.1,True,unclassified,62.833333333333336,3,6.043306011114413,4.166545554203213,3.5445377585938114,62.833333333333336,6.043306011114413,4.166545554203213,3,9,17.333333333333332
48,2016-08-09 07:26:00,2016-08-09 07:26:00,2016-08-09 07:26:00,2016-08-10 19:10:00,35.733333333333334,1,1,JUNG1,4.858619817595912,4.858619817595912,7.120643987044871,2016-08-09 07:26:00,2016-08-09 07:26:00,2016-08-10 19:10:00,2016-08-10 19:10:00,4,"FSMT,JUNG,JUNG1,KERG",3,"FSMT,JUNG,KERG",4.095658709642696,3.949596745437888,4.858619817595912,core,supported_multi_station_candidate,A,True,2016,-2.670166666666667,656.6733333333334,7.82,3.549733659118173,True,10.433333333333334,1.09,,662.0,7.8,False,False,True,False,True,-5.9,665.8,8.625,167.09999999999997,6.0,18.0,2016-08-09 07:26:00,8,99,,1.09,662.0,7.8,True,unclassified,35.733333333333334,1,7.120643987044871,4.858619817595912,4.858619817595912,35.733333333333334,7.120643987044871,4.858619817595912,1,4,10.433333333333334
49,2016-08-16 07:06:00,2016-08-16 07:06:00,2016-08-14 16:50:00,2016-08-19 09:24:00,112.56666666666666,9,9,"AATB,APTY,FSMT,JUNG,JUNG1,KERG,LMKS,NANM,NEWK",4.041834049401615,5.100192792729016,6.888095660143522,2016-08-14 16:50:00,2016-08-18 03:44:00,2016-08-15 07:00:00,2016-08-19 09:24:00,9,"AATB,APTY,FSMT,JUNG,JUNG1,KERG,LMKS,NANM,NEWK",0,,4.041834049401615,4.335470625803873,5.100192792729016,core,supported_multi_station_candidate,A,False,2016,-6.6935,423.8375,9.436166666666669,8.489178254705665,True,11.9,1.28,,412.0,9.4,False,False,True,False,True,-2.5549999999999997,316.6,7.855,38.150000000000034,0.0,0.0,2016-08-16 07:06:00,8,101,,1.28,412.0,9.4,True,unclassified,112.56666666666666,9,6.888095660143522,5.100192792729016,4.041834049401615,112.56666666666666,6.888095660143522,5.100192792729016,9,9,11.9
50,2016-08-20 04:00:00,2016-08-20 04:00:00,2016-08-20 04:00:00,2016-08-21 00:14:00,20.233333333333334,1,1,KIEL2,4.944128348721434,4.944128348721434,5.063517134742371,2016-08-20 04:00:00,2016-08-20 04:00:00,2016-08-21 00:14:00,2016-08-21 00:14:00,9,"AATB,DRBS,JUNG,JUNG1,KERG,KIEL2,LMKS,NEWK,OULU",8,"AATB,DRBS,JUNG,JUNG1,KERG,LMKS,NEWK,OULU",4.183346248003134,4.270934616473952,6.405329288301863,core,supported_multi_station_candidate,A,True,2016,-8.806666666666667,423.1375,13.099833333333333,7.695306217546308,True,9.0,0.71,,342.0,7.7,False,True,True,False,True,-4.89,351.9,8.065000000000001,47.89999999999998,74.0,28.0,2016-08-20 04:00:00,8,103,,0.71,342.0,7.7,True,unclassified,20.233333333333334,1,5.063517134742371,4.944128348721434,4.944128348721434,20.233333333333334,5.063517134742371,4.944128348721434,1,9,9.0
51,2016-08-24 02:33:00,2016-08-24 02:33:00,2016-08-22 18:02:00,2016-08-25 11:54:00,65.86666666666666,4,4,"KERG,NANM,NEWK,OULU",4.80768475892692,6.065034077574185,6.194003721879221,2016-08-22 18:02:00,2016-08-24 10:40:00,2016-08-24 03:22:00,2016-08-25 11:54:00,11,"APTY,ATHN,FSMT,JUNG,JUNG1,KERG,LMKS,MXCO,NANM,NEWK,OULU",7,"APTY,ATHN,FSMT,JUNG,JUNG1,LMKS,MXCO",4.4269972797647705,4.041835535023982,6.065034077574185,core,supported_multi_station_candidate,A,False,2016,-12.164,591.64,15.303,5.86212695965483,True,7.55,1.41,,584.0,14.8,False,True,True,True,True,-13.85,604.2,16.11,175.39444444444445,190.0,824.0,2016-08-24 02:33:00,8,106,,1.41,584.0,14.8,True,unclassified,65.86666666666666,4,6.194003721879221,6.065034077574185,4.80768475892692,65.86666666666666,6.194003721879221,6.065034077574185,4,11,7.55
52,2016-08-30 02:42:00,2016-08-30 02:42:00,2016-08-29 19:02:00,2016-09-01 00:02:00,53.0,7,7,"APTY,ATHN,DRBS,FSMT,LMKS,MXCO,NEWK",4.805115011232315,6.8249627149557135,5.848070335827313,2016-08-29 19:02:00,2016-08-30 22:24:00,2016-08-30 18:34:00,2016-09-01 00:02:00,11,"AATB,APTY,ATHN,DRBS,FSMT,JUNG1,LMKS,MXCO,NANM,NEWK,OULU",4,"AATB,JUNG1,NANM,OULU",4.447197519378045,4.11533075074017,6.8249627149557135,core,supported_multi_station_candidate,A,False,2016,-7.666333333333333,474.35,9.452333333333334,8.924654198964529,True,6.7,1.19,,466.0,9.5,False,False,True,True,True,-6.390000000000001,395.9,9.965,46.85000000000002,18.0,292.0,2016-08-30 02:42:00,8,108,,1.19,466.0,9.5,True,unclassified,53.0,7,5.848070335827313,6.8249627149557135,4.805115011232315,53.0,5.848070335827313,6.8249627149557135,7,11,6.7
53,2016-09-02 12:38:00,2016-09-02 12:38:00,2016-09-02 05:38:00,2016-09-03 01:24:00,19.766666666666666,2,2,"JUNG,OULU",3.4422931764387483,3.773686573225537,6.53173870618291,2016-09-02 05:38:00,2016-09-02 19:38:00,2016-09-02 21:50:00,2016-09-03 01:24:00,2,"JUNG,OULU",0,,3.4422931764387483,3.4422931764387483,3.773686573225537,core,supported_multi_station_candidate,B,False,2016,-5.4735,697.8383333333334,9.321666666666664,4.842145558849364,False,33.63333333333333,,,,,False,True,True,True,True,-8.3,678.2,9.52,126.65000000000008,60.0,110.0,2016-09-02 12:38:00,9,109,,1.84,708.0,9.7,True,unclassified,19.766666666666666,2,6.53173870618291,3.773686573225537,3.4422931764387483,19.766666666666666,6.53173870618291,3.773686573225537,2,2,33.63333333333333
54,2016-09-05 10:28:00,2016-09-05 10:28:00,2016-09-05 10:28:00,2016-09-05 15:38:00,5.166666666666667,1,1,JUNG1,4.67997904857582,4.67997904857582,7.458347247536228,2016-09-05 10:28:00,2016-09-05 10:28:00,2016-09-05 15:38:00,2016-09-05 15:38:00,3,"JUNG,JUNG1,KERG",2,"JUNG,KERG",3.911816830716266,3.935111116655905,4.67997904857582,core,supported_multi_station_candidate,B,True,2016,-2.6355,697.8383333333334,7.343666666666667,2.8495312875865784,False,,,,,,False,False,True,False,True,-3.08,676.2,5.895,94.5,2.0,0.0,2016-09-05 10:28:00,9,-1,,,,,False,unmatched,5.166666666666667,1,7.458347247536228,4.67997904857582,4.67997904857582,5.166666666666667,7.458347247536228,4.67997904857582,1,3,
55,2016-09-07 23:14:00,2016-09-07 23:14:00,2016-09-07 19:30:00,2016-09-09 10:48:00,39.3,5,5,"APTY,FSMT,JUNG,KERG,OULU",4.180049492885398,5.705379155754886,4.434536434037276,2016-09-07 19:30:00,2016-09-08 20:12:00,2016-09-08 08:52:00,2016-09-09 10:48:00,8,"AATB,APTY,FSMT,JUNG,KERG,LMKS,NANM,OULU",3,"AATB,LMKS,NANM",3.966776908371032,3.85759708475338,5.705379155754886,core,supported_multi_station_candidate,A,False,2016,-4.765,562.5708333333333,6.343333333333334,3.600370659722222,True,0.7666666666666667,0.66,,522.0,6.2,False,True,True,False,True,-5.75,541.8,7.234999999999999,66.75,74.0,0.0,2016-09-07 23:14:00,9,110,,0.66,522.0,6.2,True,unclassified,39.3,5,4.434536434037276,5.705379155754886,4.180049492885398,39.3,4.434536434037276,5.705379155754886,5,8,0.7666666666666667
