time,duration,magnitude,ons type,V max,B max
2014-12-22 15:10,18,1.91,SSC,476,26.3
2014-12-23 11:14,9,2.33,SSC,508,28.7
2014-12-23 22:00,13,0.33,,551,12.5
2014-12-24 13:00,72,0.79,,561,10.5
2014-12-28 10:00,61,1.35,,702,13
2014-12-31 10:00,29,0.54,,585,6.8
2015-01-02 08:00,51,0.5,,480,11.2
2015-01-04 20:00,28,0.43,,530,11.8
2015-01-06 04:00,23,0.66,,519,11.5
2015-01-07 06:14,22,1.12,SSC,486,21.6
2015-01-08 07:00,36,0.48,,508,10.6
2015-01-10 21:00,27,0.34,,602,9.2
2015-01-14 21:00,23,0.29,,426,7.4
2015-01-15 23:00,100,1.77,,428,10
2015-01-20 14:00,9,0.29,,296,7.2
2015-01-21 01:00,90,1.31,,488,18.8
2015-01-24 21:00,31,1.45,,367,9.4
2015-01-26 08:34,15,0.31,SSC,384,15.4
2015-01-27 02:00,21,0.4,,491,12.5
2015-01-28 16:00,58,0.99,,439,9.6
2015-01-31 19:00,75,0.85,,695,13.9
2015-02-05 04:00,26,0.54,,420,8.1
2015-02-06 08:00,34,0.37,,451,7.9
2015-02-07 20:00,45,0.51,,556,9.6
2015-02-13 23:00,30,0.86,,337,8.2
2015-02-15 05:00,29,0.5,,343,10.9
2015-02-16 14:00,73,2.01,,461,15.4
2015-02-21 11:00,34,0.61,,346,8.7
2015-02-23 04:00,43,0.6,,492,13.9
2015-02-27 09:00,19,0.24,,359,6.5
2015-02-28 04:00,39,0.5,,566,12.6
2015-03-02 03:00,32,0.65,,643,12
2015-03-03 16:00,14,0.23,,458,4.4
2015-03-04 08:00,34,0.23,,508,8.6
2015-03-06 00:00,81,0.51,,576,10.4
2015-03-09 18:00,30,0.39,,447,6.3
2015-03-11 05:00,38,1.52,,428,9.6
2015-03-13 03:00,36,0.49,,435,8.7
2015-03-15 01:00,40,0.68,,405,14.9
2015-03-17 04:45,28,4.95,SSC,614,31.5
2015-03-18 13:00,75,0.72,,683,11
2015-03-21 20:54,27,0.77,,706,11.2
2015-03-23 04:00,52,0.65,,643,8.8
2015-03-25 10:00,25,0.35,,579,6
2015-03-26 14:00,30,0.8,,442,7.5
2015-03-28 00:00,47,1.17,,424,15.4
2015-03-31 08:32,39,2.48,SI,435,15.9
2015-04-02 07:00,97,1.05,,575,12.7
2015-04-09 02:13,19,1.32,SSC,385,13.3
2015-04-10 00:00,45,1.54,,449,19.9
2015-04-14 06:16,117,0.99,SSC,723,15.6
2015-04-20 10:00,46,1.04,,583,13.6
2015-04-22 20:00,36,0.41,,510,5.5
2015-04-27 01:00,42,0.57,,329,7.6
2015-04-30 06:00,73,0.98,,448,12.1
2015-05-06 01:42,72,2.17,SSC,479,17.5
2015-05-09 07:00,23,0.46,,406,8
2015-05-10 09:00,27,0.71,,390,14
2015-05-11 16:00,21,0.43,,369,13.2
2015-05-12 16:00,89,1.19,,731,16.4
2015-05-16 13:00,28,0.32,,446,6.1
2015-05-17 21:00,19,0.84,,407,14.2
2015-05-18 19:00,30,1.47,,536,19.5
2015-05-20 06:00,36,0.49,,499,6.5
2015-05-22 11:00,26,0.52,,424,6.3
2015-05-23 16:00,41,0.42,,348,4.7
2015-05-25 19:00,31,0.6,,324,10.9
2015-05-28 05:00,37,0.55,,407,9
2015-05-30 08:00,27,0.44,,405,6
2015-05-31 14:00,49,0.69,,389,8.5
2015-06-05 10:00,38,0.38,,321,8.1
2015-06-07 10:00,108,2.07,,661,20.5
2015-06-12 13:06,35,1.05,SI,529,8.3
2015-06-14 08:00,43,2.06,,600,10.8
2015-06-16 18:00,32,0.62,,560,8.4
2015-06-21 16:44,11,0.62,SSC,349,11.5
2015-06-22 05:44,11,1.23,SSC,437,14.5
2015-06-22 18:33,35,8.57,SSC,742,37.7
2015-06-24 13:29,14,2.57,SI,737,11.5
2015-06-25 06:00,36,1.27,,663,13.9
2015-06-27 03:00,31,0.89,,800,11.7
2015-06-28 10:00,36,0.59,,484,7.7
2015-06-30 05:00,51,0.56,,424,5.7
2015-07-03 12:00,52,1.77,,575,21.2
2015-07-06 23:00,38,0.35,,508,5.9
2015-07-10 15:54,40,1.62,SSC,638,20.2
2015-07-13 01:38,36,2.79,SSC,642,9.9
2015-07-14 22:00,59,0.49,,557,9.8
2015-07-19 13:00,21,0.39,,305,5.3
2015-07-20 13:00,38,0.62,,394,11.2
2015-07-22 11:00,37,0.86,,491,11.6
2015-07-25 17:00,20,0.29,,482,7
2015-07-26 16:00,70,0.88,,499,7.2
2015-07-30 15:37,96,1.13,SSC,613,14.7
2015-08-06 01:00,32,0.7,,568,12
2015-08-07 15:00,31,0.49,,567,10.7
2015-08-09 05:00,24,0.37,,552,7.4
2015-08-10 19:00,64,2.14,,455,8.2
2015-08-13 15:00,35,0.81,,379,10.5
2015-08-15 08:28,31,1.29,SSC,540,21.7
2015-08-16 20:00,33,0.51,,575,7.8
2015-08-18 21:00,55,0.74,,518,8.8
2015-08-21 19:00,28,0.28,,446,10.3
2015-08-23 03:00,42,0.52,,582,13.2
2015-08-25 09:00,12,0.51,,403,5.6
2015-08-25 23:00,41,3.33,,417,13.2
2015-08-28 01:00,10,0.66,,357,14.2
2015-08-28 12:49,59,0.91,SSC,477,16.3
2015-09-02 01:00,31,0.8,,423,9.3
2015-09-03 13:00,48,0.72,,523,13.9
2015-09-06 02:00,30,0.45,,502,8.7
2015-09-07 13:00,41,2.67,,602,21.3
2015-09-09 16:00,20,0.4,,440,9.1
2015-09-10 23:00,51,0.96,,641,17.2
2015-09-13 07:00,23,0.37,,480,6.4
2015-09-14 09:00,36,0.6,,523,9
2015-09-17 12:00,49,0.86,,460,9.4
2015-09-20 06:03,34,1.29,SSC,623,15.8
2015-09-21 23:00,27,0.63,,639,8
2015-09-23 06:00,34,0.39,,539,9.8
2015-09-24 22:00,61,0.39,,511,6.7
2015-09-29 21:00,11,0.26,,337,4.4
2015-09-30 10:00,21,0.37,,320,3.9
2015-10-01 10:00,36,1.41,,383,12
2015-10-03 06:00,28,1.18,,456,10.6
2015-10-04 14:00,38,0.53,,498,9.6
2015-10-06 18:00,18,0.91,,462,19.1
2015-10-07 15:00,79,1.03,,775,20.4
2015-10-12 10:00,51,0.53,,582,8
2015-10-15 03:00,37,0.67,,496,7.3
2015-10-18 01:00,46,0.62,,466,12.6
2015-10-20 10:00,17,0.31,,380,6.6
2015-10-21 05:00,29,0.31,,474,10.9
2015-10-22 22:00,37,0.36,,462,6.9
2015-10-24 18:54,74,0.88,SSC,498,11.3
2015-10-28 10:00,50,0.43,,328,8.7
2015-10-30 19:00,51,0.6,,361,8.4
2015-11-03 01:34,23,1.26,SSC,715,21.6
2015-11-04 03:55,36,1.67,SSC,731,8.9
2015-11-06 18:18,51,2.47,SSC,677,19.4
2015-11-09 13:00,61,1.2,,720,11.8
2015-11-13 09:00,39,0.94,,481,9.9
2015-11-15 10:00,60,1.16,,417,9.1
2015-11-18 08:00,30,0.94,,487,12.7
2015-11-20 01:00,47,0.88,,409,9.3
2015-11-26 14:00,60,1.15,,332,12.5
2015-11-29 05:00,23,0.45,,466,15.1
2015-11-30 07:00,21,0.69,,533,11.9
2015-12-01 07:00,29,0.54,,578,8.8
2015-12-03 03:00,40,0.77,,436,6.9
2015-12-05 04:00,40,1.3,,604,9.7
2015-12-07 05:00,50,0.37,,655,11.9
2015-12-09 23:00,95,0.6,,663,10.4
2015-12-14 13:21,27,1.63,SSC,545,13.8
2015-12-15 19:00,28,0.28,,600,8.8
2015-12-17 03:00,44,0.35,,496,6.8
2015-12-19 16:16,20,2.82,SSC,496,17.4
2015-12-20 15:00,27,1.25,,428,19.5
2015-12-21 22:00,67,0.64,,506,12.4
2015-12-25 13:00,36,0.31,,598,9.8
2015-12-27 12:00,64,0.55,,555,6.2
2015-12-31 00:50,36,4.75,SSC,481,16.9
2016-01-01 21:00,23,0.67,,490,9.8
2016-01-03 03:00,34,0.46,,486,8.2
2016-01-05 01:00,89,0.7,,618,16.1
2016-01-11 04:00,84,0.96,,606,10.5
2016-01-16 05:00,51,0.95,,387,7
2016-01-18 21:57,41,1.85,SSC,383,16.9
2016-01-21 01:00,66,0.72,,568,19.2
2016-01-24 09:00,47,0.6,,501,7.6
2016-01-26 21:00,31,1.1,,381,8.9
2016-01-28 09:00,42,0.8,,361,8.5
2016-01-30 14:00,22,0.56,,285,8.7
2016-01-31 15:00,32,1.01,,314,10.4
2016-02-02 04:00,29,0.6,,371,10.1
2016-02-03 13:00,20,1.7,,415,11.1
2016-02-04 12:00,37,0.95,,484,10.8
2016-02-06 17:00,23,0.28,,449,6.2
2016-02-07 22:00,24,0.59,,454,10.3
2016-02-09 01:00,55,0.78,,422,14.4
2016-02-11 16:00,25,0.59,,362,15.1
2016-02-12 20:00,18,0.72,,401,18.5
2016-02-13 16:00,21,0.36,,420,6.9
2016-02-14 16:00,16,0.6,,407,7.3
2016-02-15 10:00,21,0.88,,442,14.1
2016-02-16 09:39,101,0.94,SI,649,15
2016-02-20 20:00,50,0.38,,440,7.4
2016-02-25 04:00,11,0.17,,323,7.9
2016-02-25 17:00,24,0.74,,431,11.6
2016-02-26 20:00,18,0.6,,399,6.4
2016-02-27 17:00,30,1,,385,7.4
2016-02-29 03:00,22,0.7,,366,6.7
2016-03-01 04:00,78,1,,479,12.3
2016-03-05 10:00,27,1.01,,372,17
2016-03-06 17:00,69,1.38,,590,20.1
2016-03-11 05:00,49,1.71,,569,22.9
2016-03-14 17:14,39,0.85,SSC,563,19.7
2016-03-16 17:00,35,1.13,,575,9.6
2016-03-18 12:00,33,0.63,,468,8.9
2016-03-20 07:00,25,0.31,,429,7.5
2016-03-22 03:00,18,0.44,,437,7.1
2016-03-23 00:00,29,0.97,,469,9.5
2016-03-24 09:00,43,0.91,,555,7.8
2016-03-26 15:00,30,0.65,,426,11.9
2016-03-28 01:00,77,0.68,,555,8.4
2016-04-02 14:31,27,1.02,SSC,512,14.6
2016-04-03 21:00,36,0.4,,417,8.6
2016-04-07 12:00,36,1.15,,390,12.1
2016-04-10 04:00,37,1.15,,397,8.7
2016-04-12 09:00,25,1.19,,617,15.3
2016-04-13 13:00,17,1.03,,562,7.5
2016-04-14 07:35,24,1.33,SI,484,9.6
2016-04-15 11:00,17,0.62,,387,11.2
2016-04-16 06:00,18,0.47,,463,9.5
2016-04-17 02:00,28,0.5,,432,12.3
2016-04-18 10:00,26,0.47,,389,7.3
2016-04-19 15:00,19,0.47,,373,7.8
2016-04-20 13:00,34,1.13,,427,8.7
2016-04-22 05:00,28,0.75,,587,12.1
2016-04-23 16:00,70,0.47,,568,10.1
2016-04-30 04:24,29,0.96,SI,405,8.9
2016-05-01 13:00,60,0.81,,573,11
2016-05-04 14:00,24,0.33,,445,6.7
2016-05-05 17:00,23,0.92,,410,10.8
2016-05-06 19:00,27,1.31,,528,9.9
2016-05-08 01:08,81,1.93,SI,682,16.3
2016-05-13 08:00,31,0.35,,364,9.7
2016-05-14 20:00,36,1.25,,511,13
2016-05-16 17:00,35,0.86,,534,7.8
2016-05-19 06:00,19,1.23,,447,7.2
2016-05-20 04:00,22,0.73,,481,8.6
2016-05-21 05:00,66,0.72,,623,10
2016-05-26 16:00,18,0.29,,407,8.2
2016-05-27 13:00,36,0.9,,516,12.5
2016-05-29 14:00,77,0.47,,549,7.9
2016-06-02 21:00,39,0.26,,346,4.3
2016-06-04 22:00,12,0.64,,339,11.1
2016-06-05 12:00,36,1.18,,625,17.3
2016-06-07 10:00,35,0.38,,498,6.7
2016-06-10 08:00,34,0.8,,543,12.3
2016-06-12 11:00,40,1.42,,562,10.9
2016-06-14 12:00,26,1.12,,678,14.2
2016-06-15 17:00,31,0.4,,599,10.6
2016-06-17 05:00,72,0.81,,627,6.5
2016-06-22 04:00,30,1.9,,423,13.1
2016-06-23 14:00,57,0.81,,528,9
2016-06-26 00:00,69,0.74,,508,8.6
2016-06-30 12:00,28,0.56,,404,8.1
2016-07-02 02:00,16,0.19,,385,4.8
2016-07-02 20:00,74,0.62,,466,12.2
2016-07-06 22:00,119,3.07,,638,13.2
2016-07-11 23:00,47,0.99,,637,8.6
2016-07-14 21:00,80,0.37,,679,6.9
2016-07-19 23:51,49,2.52,SSC,569,27.3
2016-07-22 15:00,39,0.56,,456,8.5
2016-07-24 15:25,36,0.9,SI,457,11.3
2016-07-28 01:00,16,0.19,,401,8.6
2016-07-28 19:00,61,0.37,,624,16.4
2016-08-02 07:00,22,1.74,,445,24.6
2016-08-03 08:00,36,0.42,,613,17.7
2016-08-05 04:00,61,1.02,,675,7.1
2016-08-08 21:00,113,1.09,,662,7.8
2016-08-15 15:00,25,0.45,,322,7.3
2016-08-16 19:00,35,1.28,,412,9.4
2016-08-18 13:00,27,0.68,,364,5.8
2016-08-19 19:00,29,0.71,,342,7.7
2016-08-21 04:00,30,0.56,,427,13.4
2016-08-22 22:00,18,0.28,,396,10.1
2016-08-23 19:00,63,1.41,,584,14.8
2016-08-28 12:00,28,0.19,,377,6.3
2016-08-29 20:00,44,1.19,,466,9.5
2016-09-01 03:00,129,1.84,,708,9.7
2016-09-08 00:00,29,0.66,,522,6.2
2016-09-09 15:00,35,0.32,,415,4.7
2016-09-11 12:00,58,0.38,,343,11.3
2016-09-14 01:00,35,0.58,,330,9.2
2016-09-15 20:00,27,1.08,,312,7.8
2016-09-17 03:00,35,1.49,,348,8.6
2016-09-18 21:00,16,0.46,,375,10.1
2016-09-19 15:00,36,0.85,,727,19.9
2016-09-21 13:00,36,0.4,,542,6.5
2016-09-23 03:00,45,0.4,,417,8.2
2016-09-25 04:00,48,0.95,,504,10.8
2016-09-27 17:00,116,1.34,,705,10
2016-10-04 10:00,50,0.47,,552,9.7
2016-10-10 12:00,46,0.63,,410,7.2
2016-10-12 22:12,35,1.27,SSC,439,24.1
2016-10-14 17:00,31,1.05,,544,13.7
2016-10-16 05:00,86,0.78,,735,9.2
2016-10-22 02:00,16,0.29,,350,6
2016-10-22 20:00,48,1.22,,443,8.7
2016-10-25 08:00,42,1.31,,735,15.8
2016-10-27 16:00,64,0.66,,662,9.7
2016-11-01 17:00,41,1.1,,509,7.9
2016-11-03 19:00,43,0.84,,408,7.6
2016-11-07 09:00,38,0.51,,324,6.1
2016-11-09 06:43,29,0.7,SSC,372,11.8
2016-11-10 16:00,29,0.33,,491,12.8
2016-11-12 01:00,113,1.27,,735,14.9
2016-11-20 11:00,27,0.34,,361,6.8
2016-11-21 17:00,44,2.51,,500,12.6
2016-11-24 05:00,105,0.8,,668,10.9
2016-11-28 18:00,32,0.5,,474,6.3
2016-11-30 08:00,27,0.39,,377,6.9
2016-12-01 14:00,36,0.58,,384,6.1
2016-12-03 13:00,33,0.38,,320,3.7
2016-12-05 04:00,54,1.01,,355,9.8
2016-12-07 12:00,190,1.92,,710,17.1
2016-12-16 06:00,32,0.34,,386,4.5
2016-12-17 20:00,21,0.65,,434,10.6
2016-12-18 20:00,28,0.91,,371,7.2
2016-12-20 04:00,27,0.79,,422,12.8
2016-12-21 10:00,173,1.47,,745,12.4
2016-12-31 01:00,58,0.93,,556,18.3
2017-01-02 14:00,17,0.29,,393,7.4
2017-01-03 07:00,19,0.44,,523,10.5
2017-01-04 05:00,125,1.28,,744,13.9
2017-01-09 12:00,52,0.33,,677,5.3
2017-01-12 22:00,36,0.52,,389,5.9
2017-01-16 16:00,20,0.56,,320,4.8
2017-01-17 15:00,140,1.11,,611,15.9
2017-01-24 23:00,29,0.53,,352,7.3
2017-01-26 08:15,34,0.74,SSC,636,14.1
2017-01-28 00:00,36,0.33,,556,6.9
2017-01-30 03:00,21,0.37,,539,8.9
2017-01-31 03:00,113,1.37,,753,16.8
2017-02-05 04:00,61,0.57,,640,7.6
2017-02-08 13:00,45,0.74,,460,8
2017-02-11 19:00,71,0.68,,370,5.4
2017-02-15 21:00,19,0.42,,384,9.8
2017-02-16 19:00,109,1.08,,586,10.2
2017-02-21 12:00,27,0.52,,441,7.8
2017-02-22 19:00,78,1.03,,649,11
2017-02-27 10:00,21,0.25,,407,6.8
2017-02-28 19:00,62,1.66,,714,17.4
2017-03-03 15:00,104,0.44,,695,6.1
2017-03-08 04:00,67,0.51,,555,6.3
2017-03-11 17:00,42,0.48,,418,6.9
2017-03-15 00:00,58,0.75,,408,9
2017-03-18 23:00,36,0.32,,323,4.6
2017-03-20 23:00,55,1.12,,687,15
2017-03-23 10:00,55,1.35,,645,9.2
2017-03-25 17:00,30,0.18,,464,3.7
2017-03-27 03:45,166,1.38,SSC,708,15.3
2017-04-04 02:00,32,1.4,,440,16.2
2017-04-05 15:00,36,0.49,,497,10.4
2017-04-07 20:00,20,0.28,,597,10
2017-04-08 19:00,41,0.34,,599,9
2017-04-10 21:00,24,0.34,,490,7.3
2017-04-13 17:00,36,0.66,,446,7.9
2017-04-16 05:00,47,0.35,,359,5.2
2017-04-18 16:00,67,1.64,,605,15.3
2017-04-21 12:00,106,2.22,,761,13.1
2017-04-26 02:00,27,0.43,,577,5.1
2017-04-29 06:00,63,0.76,,399,7.6
2017-05-04 00:00,18,0.32,,351,3.5
2017-05-04 21:23,34,0.42,,399,8
2017-05-06 13:00,51,0.68,,387,8.5
2017-05-09 09:00,66,0.38,,398,8.4
2017-05-13 04:00,36,0.23,,341,8.8
2017-05-15 05:00,67,0.99,,608,14.9
2017-05-18 02:00,22,0.72,,437,9.4
2017-05-19 03:00,140,0.93,,733,12.4
2017-05-27 15:34,46,2.83,SSC,401,22.8
2017-05-30 01:00,41,0.88,,539,9.2
2017-06-01 10:00,36,0.41,,432,9.5
2017-06-03 08:00,25,0.5,,480,12.1
2017-06-04 12:00,19,0.15,,433,5
2017-06-05 10:00,38,0.38,,380,6.9
2017-06-08 21:00,40,0.28,,327,5.2
2017-06-11 14:40,91,0.62,,527,12.7
2017-06-16 03:00,29,1.03,,623,13.7
2017-06-17 12:00,60,0.46,,594,8.3
2017-06-21 01:00,35,0.67,,346,7
2017-06-22 19:00,39,0.46,,389,7.7
2017-06-24 20:00,40,1.16,,548,10
2017-06-26 21:00,36,0.43,,519,5.9
2017-06-28 22:00,42,0.32,,438,5.7
2017-07-01 07:00,29,0.62,,494,18.2
2017-07-03 03:16,26,0.41,,440,5.7
2017-07-04 08:00,36,0.32,,358,4.5
2017-07-06 21:00,24,0.35,,416,7.2
2017-07-09 00:10,32,0.51,SSC,598,13.5
2017-07-10 13:00,73,1.04,,646,9.7
2017-07-16 05:59,39,5.41,SSC,625,23.7
2017-07-18 05:00,23,0.54,,606,10.2
2017-07-19 07:00,23,0.24,,425,3.5
2017-07-20 09:00,59,1.51,,715,10.3
2017-07-23 13:00,38,0.67,,702,7.9
2017-07-25 12:00,30,0.5,,642,7.1
2017-07-26 19:00,76,0.62,,525,6.9
2017-07-31 19:00,61,1.37,,455,9.8
2017-08-03 11:00,105,0.83,,711,18.6
2017-08-11 03:00,80,0.71,,602,11.6
2017-08-15 19:00,13,0.23,,377,5.5
2017-08-16 10:00,126,2.32,,752,12.5
2017-08-21 22:00,49,0.74,,613,7.9
2017-08-27 14:00,37,0.48,,345,9.3
2017-08-29 18:00,28,0.44,,381,9.7
2017-08-31 05:38,97,0.9,SSC,638,20.8
2017-09-04 16:00,46,0.56,,604,7.5
2017-09-06 23:43,20,1.42,SSC,581,14.4
2017-09-07 23:00,62,5.76,SSC,817,27.3
2017-09-10 18:00,36,,,632,4.3
2017-09-12 20:02,27,0.85,SSC,621,13.7
2017-09-14 03:00,7,0.22,,370,7
2017-09-14 11:16,73,1.76,SSC,715,19.9
2017-09-17 12:00,36,0.56,,673,6.6
2017-09-24 22:00,30,0.55,,397,9.7
2017-09-26 08:00,11,0.18,,322,3.4
2017-09-27 01:00,62,1.35,,697,14.2
2017-09-30 19:00,27,0.35,,490,5.2
2017-10-02 02:00,20,0.3,,480,5.2
2017-10-03 01:00,22,0.4,,413,5.8
2017-10-05 01:00,43,0.82,,448,8.8
2017-10-07 07:00,33,0.59,,441,7.4
2017-10-09 19:00,21,0.2,,337,4.1
2017-10-10 22:00,49,0.8,,559,11.6
2017-10-13 13:00,91,0.86,,713,8.9
2017-10-19 04:00,41,0.38,,470,9.6
2017-10-21 06:10,33,1,SSC,481,10
2017-10-22 21:00,30,0.5,,395,6.6
2017-10-24 08:00,59,0.78,,614,13.4
2017-10-27 12:00,36,0.43,,458,5.3
2017-11-01 10:00,80,1.8,,422,12.6
2017-11-07 04:00,67,1.48,,655,16.1
2017-11-10 03:00,70,0.47,SI,686,7.7
2017-11-14 02:00,28,0.86,,404,8.6
2017-11-15 10:00,54,0.85,,504,14.2
2017-11-18 20:00,26,0.33,,393,4.1
2017-11-20 15:00,36,1.29,,611,13.1
2017-11-22 12:00,55,0.46,,516,7.6
2017-11-25 00:34,36,0.52,SSC,439,7.8
2017-11-27 14:42,39,0.7,SSC,480,9
2017-11-29 21:00,69,1.05,,495,9.3
2017-12-04 16:13,94,1.34,SSC,622,12.2
2017-12-11 03:00,69,0.76,,517,10.9
2017-12-14 01:00,23,0.29,,437,6.6
2017-12-16 22:00,36,0.45,,643,11.7
2017-12-19 01:00,48,0.4,,576,7.9
2017-12-24 05:00,28,0.62,,566,13
2017-12-25 13:00,34,0.62,,465,8.4
2017-12-27 05:00,30,0.9,,451,8.8
2017-12-31 16:00,60,0.77,,472,11
2018-01-04 17:00,36,0.28,,389,4.4
2018-01-08 06:48,32,1.1,SSC,542,17.6
2018-01-09 21:00,36,0.4,,475,6
2018-01-12 06:00,23,0.38,,347,5.8
2018-01-13 08:00,34,0.7,,584,12
2018-01-15 01:00,36,0.3,,509,6.6
2018-01-18 20:00,41,0.65,,391,9.2
2018-01-21 05:00,39,0.54,,540,11.1
2018-01-23 11:00,24,0.43,,469,4.8
2018-01-24 14:00,32,0.69,,423,10.1
2018-01-26 04:00,55,0.79,,491,7.8
2018-01-29 07:00,36,0.27,,354,7
2018-01-31 08:00,41,0.5,,420,8.6
2018-02-02 20:00,28,0.34,,334,4.2
2018-02-04 13:00,71,0.38,,439,8.5
2018-02-08 01:00,39,0.29,,383,6.5
2018-02-10 05:00,36,0.28,,382,9.8
2018-02-12 10:00,23,0.19,,342,4.8
2018-02-13 12:00,18,0.34,,326,5.5
2018-02-15 08:35,51,1.51,SSC,474,14.3
2018-02-18 02:00,46,0.69,,619,8.7
2018-02-21 01:00,34,0.64,,405,6.4
2018-02-22 18:00,34,1.19,,547,9.2
2018-02-24 10:00,36,0.51,,472,7.1
2018-02-26 22:00,77,0.45,,551,9.6
2018-03-03 05:00,62,0.37,,406,11
2018-03-06 14:00,35,0.36,,404,6.4
2018-03-08 08:00,30,0.93,,376,7.8
2018-03-09 18:06,33,0.73,SSC,453,15.5
2018-03-11 10:00,48,0.39,,411,4.4
2018-03-14 16:00,37,0.41,,489,9.8
2018-03-16 13:00,38,0.93,,529,12.4
2018-03-18 13:00,36,0.7,,599,10
2018-03-22 13:00,36,1.99,,485,9.5
2018-03-24 09:00,60,0.46,,530,8.6
2018-03-26 23:00,32,0.53,,541,6.2
2018-03-28 13:00,24,0.21,,384,4.3
2018-03-29 16:00,110,0.79,,460,7.7
2018-04-04 23:00,38,0.53,,435,7.4
2018-04-09 06:00,105,0.66,,587,8.5
2018-04-18 12:00,31,0.36,,306,7.3
2018-04-20 00:21,70,1.48,SSC,629,20.1
2018-04-23 07:00,43,0.58,,431,5.4
2018-04-27 13:00,38,0.23,,385,7.8
2018-04-30 01:00,31,0.52,,440,7.5
2018-05-05 10:25,63,0.76,SSC,669,15.9
2018-05-08 01:00,29,0.25,,667,8
2018-05-09 09:00,42,0.3,,636,5.6
2018-05-11 04:00,39,0.52,,496,8.6
2018-05-12 23:00,53,0.48,,463,10.4
2018-05-15 18:00,22,0.19,,361,4.7
2018-05-16 19:00,66,1.23,,448,9.6
2018-05-20 03:00,46,0.52,,373,5.3
2018-05-22 12:18,102,0.53,SSC,520,10.3
2018-05-27 21:00,50,0.44,,393,7
2018-05-30 05:00,30,0.37,,375,5.4
2018-05-31 14:46,44,0.9,SSC,695,12.9
2018-06-02 17:00,62,0.39,,707,6.3
2018-06-05 12:00,20,0.33,,428,7.5
2018-06-06 11:00,36,0.65,,442,10.9
2018-06-13 12:00,58,0.7,,342,6.6
2018-06-17 15:00,88,1.05,,526,19.8
2018-06-22 20:00,53,1.61,,497,14
2018-06-25 06:00,22,0.59,,428,9
2018-06-26 07:00,46,0.69,,626,11.5
2018-06-30 13:00,36,0.48,,460,4.9
2018-07-03 15:00,36,0.41,,339,7
2018-07-05 11:00,18,0.42,,442,12.2
2018-07-06 08:00,63,0.39,,494,7.8
2018-07-10 01:00,37,0.93,,396,11.1
2018-07-11 22:00,70,0.47,,491,9.4
2018-07-16 06:00,12,0.33,,350,9.9
2018-07-16 20:00,53,0.72,,440,14.3
2018-07-19 09:00,38,0.28,,450,6.2
2018-07-21 01:00,47,0.84,,535,9.5
2018-07-24 06:00,48,0.64,,587,13
2018-07-29 21:00,13,0.48,,333,6.7
2018-07-30 11:58,36,0.42,SI,339,9
2018-08-01 11:00,80,0.52,,415,8.9
2018-08-05 06:00,44,0.46,,354,6.6
2018-08-07 13:00,42,0.35,,439,7.8
2018-08-10 03:00,21,0.33,,378,5.9
2018-08-11 03:00,30,0.46,,402,11
2018-08-12 14:00,29,0.28,,404,5.4
2018-08-14 23:00,44,0.82,,505,9.5
2018-08-16 19:00,62,0.5,,543,7
2018-08-19 18:00,73,0.81,,662,12.1
2018-08-24 07:00,17,0.23,,384,7.6
2018-08-25 02:00,32,1.54,,444,18.2
2018-08-26 15:00,76,0.56,,619,15.1
2018-08-29 23:00,28,0.21,,460,4.9
2018-08-31 07:00,36,0.32,,395,7.9
2018-09-04 06:00,46,0.48,,484,7.2
2018-09-06 23:00,36,0.59,,488,10.5
2018-09-08 22:00,29,0.41,,413,6.8
2018-09-10 16:00,70,1.06,,570,14.2
2018-09-14 15:00,36,0.25,,688,5.1
2018-09-17 02:00,74,0.78,,561,10.8
2018-09-21 16:00,17,0.81,,391,9.2
2018-09-22 11:00,55,1.08,,559,10.1
2018-09-27 18:00,27,0.34,,422,5.6
2018-09-29 00:53,36,0.25,SSC,485,7.3
2018-10-01 11:00,57,0.36,,533,7.4
2018-10-03 20:00,36,0.49,,508,7.7
2018-10-07 08:00,65,1.42,,614,16.6
2018-10-10 12:00,36,0.57,,519,6.8
2018-10-13 05:00,87,0.97,,616,11.3
2018-10-21 01:00,46,0.4,,394,8.5
2018-10-23 11:00,36,0.29,,358,5.5
2018-10-26 03:00,62,0.43,,421,7.4
2018-11-04 07:00,61,1.32,,611,11.2
2018-11-06 23:00,55,0.84,,491,7.3
2018-11-09 13:00,101,1.09,,637,12.8
2018-11-14 07:00,30,0.25,,443,5.4
2018-11-15 17:00,36,0.44,,392,4.8
2018-11-18 05:00,36,0.43,,337,7.3
2018-11-20 01:00,73,0.52,,430,10
2018-11-24 10:00,35,0.45,,365,5.7
2018-11-26 04:00,22,0.24,,340,5.4
2018-11-27 05:00,39,0.26,,427,7.5
2018-11-29 05:00,29,0.34,,395,3.5
2018-12-01 03:00,44,0.43,,450,9.5
2018-12-03 10:00,63,1.05,,478,7.6
2018-12-07 05:00,43,0.74,,590,9.6
2018-12-09 11:00,80,0.39,,661,10.1
2018-12-16 21:00,55,0.52,,447,10.6
2018-12-19 07:00,58,0.39,,638,8.5
2018-12-25 03:00,53,0.52,,367,5.6
2018-12-27 23:00,41,0.38,,604,12.1
2018-12-30 01:00,38,0.61,,569,5.8
2018-12-31 23:00,36,0.53,,465,5.8
2019-01-04 12:00,83,1.29,,554,11.4
2019-01-08 06:00,40,0.44,,446,6.1
2019-01-10 14:00,47,0.55,,509,7.3
2019-01-13 01:00,19,0.34,,366,3.4
2019-01-13 23:00,31,0.34,,403,10.2
